season,game_id,game_date_et,away_team,home_team,matchup,source,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,as_of_utc_date,game_status,game_status_text,wmi_percentile
2024-25,22401118,20250404,SAC,CHA,SAC @ CHA,data.nba.com mobile_teams v2015 play-by-play,192,71,121,0.2816901408450704,0.2892561983471074,0.9738430583501008,,,,57.12799167533819
2024-25,22401119,20250404,UTA,IND,UTA @ IND,data.nba.com mobile_teams v2015 play-by-play,203,69,134,0.217391304347826,0.2686567164179104,0.8091787439613526,,,,38.739408354392744
2024-25,22401120,20250404,PHX,BOS,PHX @ BOS,data.nba.com mobile_teams v2015 play-by-play,186,43,143,0.1395348837209302,0.1538461538461538,0.9069767441860463,,,,49.72498885089936
2024-25,22401121,20250404,DET,TOR,DET @ TOR,data.nba.com mobile_teams v2015 play-by-play,203,63,140,0.2857142857142857,0.2285714285714285,1.25,,,,79.87958971309648
2024-25,22401122,20250404,POR,CHI,POR @ CHI,data.nba.com mobile_teams v2015 play-by-play,214,62,152,0.1290322580645161,0.2105263157894736,0.6129032258064516,,,,16.902036569050097
2024-25,22401123,20250404,OKC,HOU,OKC @ HOU,data.nba.com mobile_teams v2015 play-by-play,203,61,142,0.180327868852459,0.2183098591549295,0.8260179799048123,,,,40.58272632674297
2024-25,22401124,20250404,CLE,SAS,CLE @ SAS,data.nba.com mobile_teams v2015 play-by-play,202,46,156,0.0869565217391304,0.1538461538461538,0.5652173913043478,,,,13.096476884198008
2024-25,22401125,20250404,DEN,GSW,DEN @ GSW,data.nba.com mobile_teams v2015 play-by-play,193,51,142,0.1176470588235294,0.1830985915492957,0.6425339366515836,,,,19.800802735246023
2024-25,22401126,20250404,NOP,LAL,NOP @ LAL,data.nba.com mobile_teams v2015 play-by-play,188,60,128,0.3,0.2421875,1.238709677419355,,,,79.20321094098409
2024-25,22401127,20250404,DAL,LAC,DAL @ LAC,data.nba.com mobile_teams v2015 play-by-play,198,64,134,0.28125,0.2164179104477611,1.2995689655172415,,,,82.86011595064664
2024-25,22401128,20250405,NYK,ATL,NYK @ ATL,data.nba.com mobile_teams v2015 play-by-play,193,55,138,0.1454545454545454,0.2028985507246377,0.7168831168831168,,,,27.969377136910957
2024-25,22401129,20250405,MEM,DET,MEM @ DET,data.nba.com mobile_teams v2015 play-by-play,206,65,141,0.2615384615384615,0.2198581560283688,1.1895781637717122,,,,75.54630593132154
2024-25,22401130,20250405,MIN,PHI,MIN @ PHI,data.nba.com mobile_teams v2015 play-by-play,189,63,126,0.3968253968253968,0.2222222222222222,1.7857142857142858,,,,97.0269064962093
2024-25,22401131,20250405,MIL,MIA,MIL @ MIA,data.nba.com mobile_teams v2015 play-by-play,209,62,147,0.1935483870967742,0.2176870748299319,0.8891129032258065,,,,47.69585253456221
2024-25,22401132,20250405,DAL,LAC,DAL @ LAC,data.nba.com mobile_teams v2015 play-by-play,202,67,135,0.2985074626865671,0.237037037037037,1.2593283582089552,,,,80.52623755017095
2024-25,22401133,20250406,CHI,CHA,CHI @ CHA,data.nba.com mobile_teams v2015 play-by-play,207,73,134,0.3013698630136986,0.2686567164179104,1.121765601217656,,,,70.65556711758585
2024-25,22401134,20250406,TOR,BKN,TOR @ BKN,data.nba.com mobile_teams v2015 play-by-play,220,60,160,0.2166666666666666,0.19375,1.1182795698924732,,,,70.40285416976364
2024-25,22401135,20250406,LAL,OKC,LAL @ OKC,data.nba.com mobile_teams v2015 play-by-play,189,52,137,0.173076923076923,0.1751824817518248,0.9879807692307692,,,,58.525345622119815
2024-25,22401136,20250406,UTA,ATL,UTA @ ATL,data.nba.com mobile_teams v2015 play-by-play,202,58,144,0.2586206896551724,0.2152777777777778,1.2013348164627364,,,,76.43823398245874
2024-25,22401137,20250406,WAS,BOS,WAS @ BOS,data.nba.com mobile_teams v2015 play-by-play,180,33,147,0.0909090909090909,0.1224489795918367,0.7424242424242424,,,,31.321540062434966
2024-25,22401138,20250406,SAC,CLE,SAC @ CLE,data.nba.com mobile_teams v2015 play-by-play,195,51,144,0.2352941176470588,0.1736111111111111,1.3552941176470588,,,,85.86294038947526
2024-25,22401139,20250406,SAS,POR,SAS @ POR,data.nba.com mobile_teams v2015 play-by-play,211,58,153,0.2758620689655172,0.1895424836601307,1.455410225921522,,,,89.78742381447896
2024-25,22401140,20250406,PHX,NYK,PHX @ NYK,data.nba.com mobile_teams v2015 play-by-play,187,65,122,0.2153846153846154,0.2459016393442623,0.875897435897436,,,,46.02348743867994
2024-25,22401141,20250313,ORL,NOP,ORL @ NOP,data.nba.com mobile_teams v2015 play-by-play,182,59,123,0.288135593220339,0.2520325203252032,1.1432476763258612,,,,72.36509588226549
2024-25,22401142,20250406,IND,DEN,IND @ DEN,data.nba.com mobile_teams v2015 play-by-play,209,60,149,0.0833333333333333,0.2147651006711409,0.3880208333333333,,,,3.218373717853426
2024-25,22401143,20250406,HOU,GSW,HOU @ GSW,data.nba.com mobile_teams v2015 play-by-play,196,45,151,0.1111111111111111,0.152317880794702,0.7294685990338163,,,,29.612011297755313
2024-25,22401144,20250407,SAC,DET,SAC @ DET,data.nba.com mobile_teams v2015 play-by-play,187,63,124,0.3333333333333333,0.2580645161290322,1.2916666666666667,,,,82.41415192507804
2024-25,22401145,20250407,PHI,MIA,PHI @ MIA,data.nba.com mobile_teams v2015 play-by-play,193,47,146,0.1914893617021276,0.1575342465753424,1.215541165587419,,,,77.59774044893712
2024-25,22401146,20250408,MEM,CHA,MEM @ CHA,data.nba.com mobile_teams v2015 play-by-play,197,60,137,0.2166666666666666,0.2043795620437956,1.0601190476190476,,,,65.58644269362271
2024-25,22401147,20250408,CHI,CLE,CHI @ CLE,data.nba.com mobile_teams v2015 play-by-play,205,55,150,0.1636363636363636,0.18,0.9090909090909092,,,,49.940538129924185
2024-25,22401148,20250408,WAS,IND,WAS @ IND,data.nba.com mobile_teams v2015 play-by-play,190,72,118,0.3333333333333333,0.2542372881355932,1.3111111111111111,,,,83.55879292403746
2024-25,22401149,20250408,ATL,ORL,ATL @ ORL,data.nba.com mobile_teams v2015 play-by-play,193,75,118,0.2133333333333333,0.3135593220338983,0.6803603603603604,,,,23.665824290173926
2024-25,22401150,20250408,NOP,BKN,NOP @ BKN,data.nba.com mobile_teams v2015 play-by-play,203,71,132,0.2112676056338028,0.2803030303030303,0.7537114579368102,,,,32.68916307417869
2024-25,22401151,20250408,BOS,NYK,BOS @ NYK,data.nba.com mobile_teams v2015 play-by-play,204,63,141,0.2539682539682539,0.2198581560283688,1.1551459293394777,,,,73.1975620633269
2024-25,22401152,20250408,MIN,MIL,MIN @ MIL,data.nba.com mobile_teams v2015 play-by-play,186,49,137,0.2448979591836734,0.1605839416058394,1.5250463821892393,,,,92.09157127991676
2024-25,22401153,20250408,LAL,OKC,LAL @ OKC,data.nba.com mobile_teams v2015 play-by-play,198,67,131,0.2537313432835821,0.2442748091603053,1.0387126865671643,,,,63.601902779842426
2024-25,22401154,20250408,GSW,PHX,GSW @ PHX,data.nba.com mobile_teams v2015 play-by-play,202,51,151,0.2352941176470588,0.1655629139072847,1.4211764705882353,,,,88.38263713393786
2024-25,22401155,20250408,SAS,LAC,SAS @ LAC,data.nba.com mobile_teams v2015 play-by-play,199,52,147,0.25,0.1700680272108843,1.47,,,,90.38947524899658
2024-25,22401156,20250409,BOS,ORL,BOS @ ORL,data.nba.com mobile_teams v2015 play-by-play,179,27,152,0.037037037037037,0.0921052631578947,0.4021164021164021,,,,3.760963282295228
2024-25,22401157,20250409,PHI,WAS,PHI @ WAS,data.nba.com mobile_teams v2015 play-by-play,207,71,136,0.2957746478873239,0.2279411764705882,1.2975920036347115,,,,82.80065408057084
2024-25,22401158,20250409,CHA,TOR,CHA @ TOR,data.nba.com mobile_teams v2015 play-by-play,203,43,160,0.2093023255813953,0.14375,1.4560161779575331,,,,89.84688568455478
2024-25,22401159,20250409,LAL,DAL,LAL @ DAL,data.nba.com mobile_teams v2015 play-by-play,187,56,131,0.125,0.2137404580152671,0.5848214285714286,,,,14.449234428422775
2024-25,22401160,20250409,MIA,CHI,MIA @ CHI,data.nba.com mobile_teams v2015 play-by-play,204,38,166,0.1842105263157894,0.1204819277108433,1.5289473684210526,,,,92.19562955254943
2024-25,22401161,20250410,NOP,MIL,NOP @ MIL,data.nba.com mobile_teams v2015 play-by-play,212,63,149,0.1904761904761904,0.2214765100671141,0.8600288600288599,,,,44.50720975174669
2024-25,22401162,20250409,POR,UTA,POR @ UTA,data.nba.com mobile_teams v2015 play-by-play,232,75,157,0.2,0.2484076433121019,0.8051282051282052,,,,38.12992418611565
2024-25,22401163,20250409,SAS,GSW,SAS @ GSW,data.nba.com mobile_teams v2015 play-by-play,187,74,113,0.2432432432432432,0.3097345132743362,0.7853281853281854,,,,36.24200981120856
2024-25,22401164,20250409,OKC,PHX,OKC @ PHX,data.nba.com mobile_teams v2015 play-by-play,202,61,141,0.180327868852459,0.2198581560283688,0.8202009518773136,,,,40.04756949606065
2024-25,22401165,20250409,DEN,SAC,DEN @ SAC,data.nba.com mobile_teams v2015 play-by-play,186,63,123,0.1904761904761904,0.2601626016260163,0.732142857142857,,,,29.87958971309648
2024-25,22401166,20250409,HOU,LAC,HOU @ LAC,data.nba.com mobile_teams v2015 play-by-play,197,43,154,0.1395348837209302,0.1428571428571428,0.9767441860465116,,,,57.39557009067935
2024-25,22401167,20250410,NYK,DET,NYK @ DET,data.nba.com mobile_teams v2015 play-by-play,188,65,123,0.3230769230769231,0.2520325203252032,1.2818858560794046,,,,81.85669689311729
2024-25,22401168,20250410,CLE,IND,CLE @ IND,data.nba.com mobile_teams v2015 play-by-play,198,55,143,0.1818181818181818,0.1958041958041958,0.9285714285714286,,,,52.170358257767205
2024-25,22401169,20250410,ATL,BKN,ATL @ BKN,data.nba.com mobile_teams v2015 play-by-play,214,71,143,0.1971830985915492,0.2587412587412587,0.7620860296916634,,,,33.72974580050543
2024-25,22401170,20250410,MIN,MEM,MIN @ MEM,data.nba.com mobile_teams v2015 play-by-play,203,64,139,0.1875,0.2230215827338129,0.8407258064516129,,,,42.34428422773896
2024-25,22401171,20250411,MIL,DET,MIL @ DET,data.nba.com mobile_teams v2015 play-by-play,198,60,138,0.2666666666666666,0.2101449275362318,1.2689655172413794,,,,81.2100490560428
2024-25,22401172,20250411,ORL,IND,ORL @ IND,data.nba.com mobile_teams v2015 play-by-play,210,71,139,0.2394366197183098,0.2517985611510791,0.9509054325955736,,,,54.49680392448343
2024-25,22401173,20250411,ATL,PHI,ATL @ PHI,data.nba.com mobile_teams v2015 play-by-play,200,50,150,0.14,0.1666666666666666,0.8400000000000001,,,,42.25509142262524
2024-25,22401174,20250411,CHA,BOS,CHA @ BOS,data.nba.com mobile_teams v2015 play-by-play,198,43,155,0.0930232558139534,0.1483870967741935,0.6268958543983822,,,,18.269659580793817
2024-25,22401175,20250411,CLE,NYK,CLE @ NYK,data.nba.com mobile_teams v2015 play-by-play,186,60,126,0.1,0.2539682539682539,0.39375,,,,3.433922996878252
2024-25,22401176,20250411,WAS,CHI,WAS @ CHI,data.nba.com mobile_teams v2015 play-by-play,205,50,155,0.26,0.1548387096774193,1.6791666666666667,,,,95.37683960160548
2024-25,22401177,20250411,MIA,NOP,MIA @ NOP,data.nba.com mobile_teams v2015 play-by-play,211,49,162,0.2653061224489796,0.1604938271604938,1.6530612244897962,,,,94.90114464099896
2024-25,22401178,20250411,TOR,DAL,TOR @ DAL,data.nba.com mobile_teams v2015 play-by-play,207,47,160,0.1702127659574468,0.15625,1.0893617021276596,,,,67.92032109409841
2024-25,22401179,20250411,BKN,MIN,BKN @ MIN,data.nba.com mobile_teams v2015 play-by-play,182,64,118,0.359375,0.2457627118644068,1.4622844827586206,,,,90.06986769733908
2024-25,22401180,20250411,MEM,DEN,MEM @ DEN,data.nba.com mobile_teams v2015 play-by-play,205,69,136,0.144927536231884,0.2647058823529412,0.5475040257648953,,,,11.95183588523859
2024-25,22401181,20250411,OKC,UTA,OKC @ UTA,data.nba.com mobile_teams v2015 play-by-play,214,50,164,0.08,0.1524390243902439,0.5248,,,,10.420692730786383
2024-25,22401182,20250411,SAS,PHX,SAS @ PHX,data.nba.com mobile_teams v2015 play-by-play,195,29,166,0.0344827586206896,0.0903614457831325,0.3816091954022989,,,,3.017689906347554
2024-25,22401183,20250411,GSW,POR,GSW @ POR,data.nba.com mobile_teams v2015 play-by-play,204,62,142,0.1612903225806451,0.2253521126760563,0.7157258064516129,,,,27.78355879292404
2024-25,22401184,20250411,LAC,SAC,LAC @ SAC,data.nba.com mobile_teams v2015 play-by-play,183,48,135,0.3333333333333333,0.1629629629629629,2.045454545454545,,,,98.69927159209158
2024-25,22401185,20250411,HOU,LAL,HOU @ LAL,data.nba.com mobile_teams v2015 play-by-play,209,58,151,0.1034482758620689,0.1986754966887417,0.5206896551724138,,,,10.10851791288836
2024-25,22401186,20250413,ORL,ATL,ORL @ ATL,data.nba.com mobile_teams v2015 play-by-play,197,36,161,0.0555555555555555,0.1180124223602484,0.4707602339181286,,,,6.942173331351271
2024-25,22401187,20250413,CHA,BOS,CHA @ BOS,data.nba.com mobile_teams v2015 play-by-play,180,53,127,0.2075471698113207,0.2047244094488189,1.013788098693759,,,,61.18626430801248
2024-25,22401188,20250413,NYK,BKN,NYK @ BKN,data.nba.com mobile_teams v2015 play-by-play,194,68,126,0.2352941176470588,0.2777777777777778,0.8470588235294118,,,,43.109855804965065
2024-25,22401189,20250413,IND,CLE,IND @ CLE,data.nba.com mobile_teams v2015 play-by-play,247,72,175,0.0972222222222222,0.2171428571428571,0.447733918128655,,,,5.886725137505574
2024-25,22401190,20250413,WAS,MIA,WAS @ MIA,data.nba.com mobile_teams v2015 play-by-play,202,45,157,0.1777777777777777,0.1528662420382165,1.162962962962963,,,,73.73271889400922
2024-25,22401191,20250413,CHI,PHI,CHI @ PHI,data.nba.com mobile_teams v2015 play-by-play,212,55,157,0.1454545454545454,0.1783439490445859,0.8155844155844156,,,,39.33402705515088
2024-25,22401192,20250413,DET,MIL,DET @ MIL,data.nba.com mobile_teams v2015 play-by-play,215,61,154,0.1967213114754098,0.2012987012987013,0.977260708619778,,,,57.42530102571726
2024-25,22401193,20250413,DEN,HOU,DEN @ HOU,data.nba.com mobile_teams v2015 play-by-play,197,67,130,0.2388059701492537,0.2461538461538461,0.9701492537313432,,,,56.89014419503493
2024-25,22401194,20250413,DAL,MEM,DAL @ MEM,data.nba.com mobile_teams v2015 play-by-play,206,50,156,0.18,0.1538461538461538,1.17,,,,74.13408651702096
2024-25,22401195,20250413,UTA,MIN,UTA @ MIN,data.nba.com mobile_teams v2015 play-by-play,193,49,144,0.1836734693877551,0.1666666666666666,1.1020408163265307,,,,69.08726029433626
2024-25,22401196,20250413,OKC,NOP,OKC @ NOP,data.nba.com mobile_teams v2015 play-by-play,201,66,135,0.3787878787878788,0.2518518518518518,1.504010695187166,,,,91.51181804667758
2024-25,22401197,20250413,TOR,SAS,TOR @ SAS,data.nba.com mobile_teams v2015 play-by-play,207,61,146,0.1967213114754098,0.2054794520547945,0.957377049180328,,,,55.26980823546901
2024-25,22401198,20250413,LAC,GSW,LAC @ GSW,data.nba.com mobile_teams v2015 play-by-play,197,69,128,0.1304347826086956,0.2734375,0.4770186335403726,,,,7.209751746692433
2024-25,22401199,20250413,LAL,POR,LAL @ POR,data.nba.com mobile_teams v2015 play-by-play,181,54,127,0.2037037037037037,0.2125984251968504,0.9581618655692729,,,,55.359001040582726
2024-25,22401200,20250413,PHX,SAC,PHX @ SAC,data.nba.com mobile_teams v2015 play-by-play,179,29,150,0.0344827586206896,0.1,0.3448275862068965,,,,2.0662999851345325
2024-25,22401201,20241210,ORL,MIL,ORL @ MIL,data.nba.com mobile_teams v2015 play-by-play,196,60,136,0.2333333333333333,0.2205882352941176,1.057777777777778,,,,65.33372974580051
2024-25,22401202,20241211,ATL,NYK,ATL @ NYK,data.nba.com mobile_teams v2015 play-by-play,199,46,153,0.1304347826086956,0.1568627450980392,0.8315217391304348,,,,41.17734502750112
2024-25,22401203,20241210,DAL,OKC,DAL @ OKC,data.nba.com mobile_teams v2015 play-by-play,199,47,152,0.0851063829787234,0.1644736842105263,0.5174468085106383,,,,9.93013230266092
2024-25,22401204,20241211,GSW,HOU,GSW @ HOU,data.nba.com mobile_teams v2015 play-by-play,183,43,140,0.1860465116279069,0.1642857142857142,1.1324570273003034,,,,71.27991675338188
2024-25,22401205,20241212,DET,BOS,DET @ BOS,data.nba.com mobile_teams v2015 play-by-play,200,38,162,0.1578947368421052,0.1172839506172839,1.3462603878116344,,,,85.49130370150141
2024-25,22401206,20241212,TOR,MIA,TOR @ MIA,data.nba.com mobile_teams v2015 play-by-play,200,59,141,0.135593220338983,0.2198581560283688,0.6167304537998907,,,,17.243942321986026
2024-25,22401207,20241212,SAC,NOP,SAC @ NOP,data.nba.com mobile_teams v2015 play-by-play,196,64,132,0.296875,0.25,1.1875,,,,75.44224765868887
2024-25,22401208,20241213,WAS,CLE,WAS @ CLE,data.nba.com mobile_teams v2015 play-by-play,197,67,130,0.1641791044776119,0.2615384615384615,0.6277436347673397,,,,18.343986918388584
2024-25,22401209,20241213,IND,PHI,IND @ PHI,data.nba.com mobile_teams v2015 play-by-play,196,58,138,0.3275862068965517,0.2101449275362318,1.558858501783591,,,,92.9389029284971
2024-25,22401210,20241213,LAL,MIN,LAL @ MIN,data.nba.com mobile_teams v2015 play-by-play,197,55,142,0.1818181818181818,0.1830985915492957,0.993006993006993,,,,59.02333878400475
2024-25,22401211,20241213,BKN,MEM,BKN @ MEM,data.nba.com mobile_teams v2015 play-by-play,209,65,144,0.1846153846153846,0.2291666666666666,0.8055944055944056,,,,38.21911699122937
2024-25,22401212,20241213,CHA,CHI,CHA @ CHI,data.nba.com mobile_teams v2015 play-by-play,207,67,140,0.1492537313432835,0.25,0.5970149253731343,,,,15.281700609484169
2024-25,22401213,20241213,LAC,DEN,LAC @ DEN,data.nba.com mobile_teams v2015 play-by-play,211,69,142,0.144927536231884,0.2535211267605634,0.571658615136876,,,,13.557306377285569
2024-25,22401214,20241213,PHX,UTA,PHX @ UTA,data.nba.com mobile_teams v2015 play-by-play,189,54,135,0.2037037037037037,0.2,1.0185185185185184,,,,61.62479559982161
2024-25,22401215,20241213,SAS,POR,SAS @ POR,data.nba.com mobile_teams v2015 play-by-play,192,56,136,0.1785714285714285,0.213235294117647,0.8374384236453203,,,,41.83142559833507
2024-25,22401216,20241215,NOP,IND,NOP @ IND,data.nba.com mobile_teams v2015 play-by-play,200,66,134,0.2272727272727272,0.2388059701492537,0.9517045454545454,,,,54.64545859967296
2024-25,22401217,20241215,BOS,WAS,BOS @ WAS,data.nba.com mobile_teams v2015 play-by-play,205,58,147,0.1379310344827586,0.2040816326530612,0.6758620689655173,,,,23.234725732124275
2024-25,22401218,20241215,MIN,SAS,MIN @ SAS,data.nba.com mobile_teams v2015 play-by-play,198,45,153,0.2,0.1503267973856209,1.3304347826086955,,,,84.64397205292107
2024-25,22401219,20241215,POR,PHX,POR @ PHX,data.nba.com mobile_teams v2015 play-by-play,194,56,138,0.0535714285714285,0.2101449275362318,0.2549261083743842,,,,0.6838115058718597
2024-25,22401220,20241215,MEM,LAL,MEM @ LAL,data.nba.com mobile_teams v2015 play-by-play,217,89,128,0.2808988764044944,0.3203125,0.8769525897506166,,,,46.21673851642634
2024-25,22401221,20241216,MIA,DET,MIA @ DET,data.nba.com mobile_teams v2015 play-by-play,228,70,158,0.1714285714285714,0.2278481012658227,0.7523809523809524,,,,32.525642931470195
2024-25,22401222,20241216,PHI,CHA,PHI @ CHA,data.nba.com mobile_teams v2015 play-by-play,204,67,137,0.4029850746268656,0.2116788321167883,1.9037570766855376,,,,97.96343094990335
2024-25,22401223,20241216,CHI,TOR,CHI @ TOR,data.nba.com mobile_teams v2015 play-by-play,216,75,141,0.2266666666666666,0.2695035460992908,0.8410526315789473,,,,42.411178831574254
2024-25,22401224,20241216,CLE,BKN,CLE @ BKN,data.nba.com mobile_teams v2015 play-by-play,193,78,115,0.2435897435897435,0.3304347826086956,0.7371794871794872,,,,30.64516129032258
2024-25,22401225,20241216,DEN,SAC,DEN @ SAC,data.nba.com mobile_teams v2015 play-by-play,218,69,149,0.2028985507246377,0.2281879194630872,0.8891730605285593,,,,47.718150735840645
2024-25,22401226,20241216,UTA,LAC,UTA @ LAC,data.nba.com mobile_teams v2015 play-by-play,207,64,143,0.28125,0.2167832167832167,1.2973790322580645,,,,82.76349041177346
2024-25,22401227,20241215,NYK,ORL,NYK @ ORL,data.nba.com mobile_teams v2015 play-by-play,186,61,125,0.1639344262295081,0.256,0.6403688524590163,,,,19.53322431990486
2024-25,22401228,20241215,DAL,GSW,DAL @ GSW,data.nba.com mobile_teams v2015 play-by-play,200,55,145,0.109090909090909,0.1862068965517241,0.5858585858585857,,,,14.538427233536494
2024-25,22401229,20241214,ATL,MIL,ATL @ MIL,data.nba.com mobile_teams v2015 play-by-play,208,72,136,0.2638888888888889,0.2573529411764705,1.0253968253968255,,,,62.33090530697191
