season,season_start_year,season_type,game_id,game_date_et,away_team,home_team,matchup,away_score,home_score,series,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,source,wmi_percentile
2019-20,2019,Regular Season,0021900680,2020-01-25,DAL,UTA,DAL @ UTA,107,112,,196,63,133,0.12698412698412698,0.24812030075187969,0.5117845117845118,data.nba.com mobile_teams v2015 play-by-play,8.912259615384615
2019-20,2019,Regular Season,0021900681,2020-01-25,BKN,DET,BKN @ DET,121,111,,207,66,141,0.15151515151515152,0.23404255319148937,0.6473829201101928,data.nba.com mobile_teams v2015 play-by-play,20.252403846153847
2019-20,2019,Regular Season,0021900682,2020-01-25,CHI,CLE,CHI @ CLE,118,106,,198,55,143,0.21818181818181817,0.18181818181818182,1.2,data.nba.com mobile_teams v2015 play-by-play,77.18149038461539
2019-20,2019,Regular Season,0021900683,2020-01-25,OKC,MIN,OKC @ MIN,113,104,,201,59,142,0.15254237288135594,0.2112676056338028,0.7220338983050848,data.nba.com mobile_teams v2015 play-by-play,28.40144230769231
2019-20,2019,Regular Season,0021900684,2020-01-25,LAL,PHI,LAL @ PHI,91,108,,204,55,149,0.21818181818181817,0.18120805369127516,1.204040404040404,data.nba.com mobile_teams v2015 play-by-play,77.5360576923077
2019-20,2019,Regular Season,0021900685,2020-01-26,HOU,DEN,HOU @ DEN,110,117,,203,77,126,0.19480519480519481,0.30952380952380953,0.6293706293706294,data.nba.com mobile_teams v2015 play-by-play,18.233173076923077
2019-20,2019,Regular Season,0021900686,2020-01-26,TOR,SAS,TOR @ SAS,110,106,,201,67,134,0.26865671641791045,0.23134328358208955,1.1612903225806452,data.nba.com mobile_teams v2015 play-by-play,74.44711538461539
2019-20,2019,Regular Season,0021900687,2020-01-26,WAS,ATL,WAS @ ATL,133,152,,221,94,127,0.2978723404255319,0.3543307086614173,0.840661938534279,data.nba.com mobile_teams v2015 play-by-play,42.28365384615385
2019-20,2019,Regular Season,0021900688,2020-01-26,BKN,NYK,BKN @ NYK,97,110,,193,55,138,0.21818181818181817,0.21014492753623187,1.038244514106583,data.nba.com mobile_teams v2015 play-by-play,64.03846153846153
2019-20,2019,Regular Season,0021900689,2020-01-26,LAC,ORL,LAC @ ORL,112,97,,189,75,114,0.28,0.30701754385964913,0.912,data.nba.com mobile_teams v2015 play-by-play,50.43269230769231
2019-20,2019,Regular Season,0021900690,2020-01-26,PHX,MEM,PHX @ MEM,109,114,,223,82,141,0.23170731707317074,0.2765957446808511,0.8377110694183865,data.nba.com mobile_teams v2015 play-by-play,41.82692307692308
2019-20,2019,Regular Season,0021900691,2020-01-26,BOS,NOP,BOS @ NOP,108,123,,211,68,143,0.25,0.23076923076923078,1.0833333333333333,data.nba.com mobile_teams v2015 play-by-play,68.0048076923077
2019-20,2019,Regular Season,0021900692,2020-01-26,IND,POR,IND @ POR,129,139,,198,65,133,0.16923076923076924,0.24812030075187969,0.6820512820512822,data.nba.com mobile_teams v2015 play-by-play,23.822115384615383
2019-20,2019,Regular Season,0021900693,2020-01-27,CLE,DET,CLE @ DET,115,100,,197,53,144,0.3018867924528302,0.18055555555555555,1.671988388969521,data.nba.com mobile_teams v2015 play-by-play,95.3125
2019-20,2019,Regular Season,0021900694,2020-01-27,ORL,MIA,ORL @ MIA,92,113,,182,56,126,0.16071428571428573,0.2222222222222222,0.7232142857142858,data.nba.com mobile_teams v2015 play-by-play,28.617788461538463
2019-20,2019,Regular Season,0021900695,2020-01-27,SAS,CHI,SAS @ CHI,109,110,,192,54,138,0.12962962962962962,0.2028985507246377,0.6388888888888888,data.nba.com mobile_teams v2015 play-by-play,19.134615384615383
2019-20,2019,Regular Season,0021900696,2020-01-27,SAC,MIN,SAC @ MIN,133,129,,219,74,145,0.28378378378378377,0.2482758620689655,1.143018018018018,data.nba.com mobile_teams v2015 play-by-play,73.13701923076923
2019-20,2019,Regular Season,0021900697,2020-01-27,DAL,OKC,DAL @ OKC,107,97,,196,44,152,0.11363636363636363,0.14473684210526316,0.7851239669421487,data.nba.com mobile_teams v2015 play-by-play,35.99759615384615
2019-20,2019,Regular Season,0021900698,2020-01-27,HOU,UTA,HOU @ UTA,126,117,,218,89,129,0.38202247191011235,0.31007751937984496,1.2320224719101123,data.nba.com mobile_teams v2015 play-by-play,79.61538461538461
2019-20,2019,Regular Season,0021900699,2020-01-28,NYK,CHA,NYK @ CHA,92,97,,189,57,132,0.38596491228070173,0.18181818181818182,2.1228070175438596,data.nba.com mobile_teams v2015 play-by-play,99.14663461538461
2019-20,2019,Regular Season,0021900700,2020-01-28,NOP,CLE,NOP @ CLE,125,111,,204,60,144,0.21666666666666667,0.2152777777777778,1.0064516129032257,data.nba.com mobile_teams v2015 play-by-play,60.82932692307692
2019-20,2019,Regular Season,0021900701,2020-01-28,BOS,MIA,BOS @ MIA,109,101,,195,69,126,0.2608695652173913,0.2698412698412698,0.9667519181585678,data.nba.com mobile_teams v2015 play-by-play,56.68269230769231
2019-20,2019,Regular Season,0021900702,2020-01-28,GSW,PHI,GSW @ PHI,104,115,,210,63,147,0.23809523809523808,0.2108843537414966,1.129032258064516,data.nba.com mobile_teams v2015 play-by-play,71.9110576923077
2019-20,2019,Regular Season,0021900703,2020-01-28,ATL,TOR,ATL @ TOR,114,130,,221,78,143,0.2564102564102564,0.26573426573426573,0.9649122807017543,data.nba.com mobile_teams v2015 play-by-play,56.40625
2019-20,2019,Regular Season,0021900704,2020-01-28,DEN,MEM,DEN @ MEM,96,104,,195,55,140,0.12727272727272726,0.22142857142857142,0.5747800586510263,data.nba.com mobile_teams v2015 play-by-play,13.389423076923077
2019-20,2019,Regular Season,0021900705,2020-01-28,WAS,MIL,WAS @ MIL,131,151,,213,79,134,0.3670886075949367,0.26119402985074625,1.4054249547920437,data.nba.com mobile_teams v2015 play-by-play,88.34134615384616
2019-20,2019,Regular Season,0021900706,2020-01-28,PHX,DAL,PHX @ DAL,133,104,,199,69,130,0.2028985507246377,0.2692307692307692,0.7536231884057972,data.nba.com mobile_teams v2015 play-by-play,32.41586538461539
2019-20,2019,Regular Season,0021900708,2020-01-29,CHI,IND,CHI @ IND,106,115,,210,52,158,0.15384615384615385,0.15822784810126583,0.9723076923076923,data.nba.com mobile_teams v2015 play-by-play,57.39182692307693
2019-20,2019,Regular Season,0021900709,2020-01-29,DET,BKN,DET @ BKN,115,125,,200,66,134,0.22727272727272727,0.2462686567164179,0.9228650137741047,data.nba.com mobile_teams v2015 play-by-play,51.682692307692314
2019-20,2019,Regular Season,0021900710,2020-01-29,MEM,NYK,MEM @ NYK,127,106,,208,66,142,0.3181818181818182,0.2112676056338028,1.506060606060606,data.nba.com mobile_teams v2015 play-by-play,91.76682692307693
2019-20,2019,Regular Season,0021900711,2020-01-29,UTA,SAS,UTA @ SAS,120,127,,202,73,129,0.2328767123287671,0.2868217054263566,0.8119215105516475,data.nba.com mobile_teams v2015 play-by-play,38.96634615384615
2019-20,2019,Regular Season,0021900712,2020-01-29,HOU,POR,HOU @ POR,112,125,,210,58,152,0.3103448275862069,0.19078947368421054,1.6266349583828774,data.nba.com mobile_teams v2015 play-by-play,94.48317307692308
2019-20,2019,Regular Season,0021900713,2020-01-29,OKC,SAC,OKC @ SAC,120,100,,191,54,137,0.42592592592592593,0.18248175182481752,2.334074074074074,data.nba.com mobile_teams v2015 play-by-play,99.60336538461539
2019-20,2019,Regular Season,0021900714,2020-01-30,TOR,CLE,TOR @ CLE,115,109,,203,70,133,0.22857142857142856,0.24060150375939848,0.9500000000000001,data.nba.com mobile_teams v2015 play-by-play,54.651442307692314
2019-20,2019,Regular Season,0021900715,2020-01-30,CHA,WAS,CHA @ WAS,107,121,,194,68,126,0.29411764705882354,0.25396825396825395,1.1580882352941178,data.nba.com mobile_teams v2015 play-by-play,74.27283653846153
2019-20,2019,Regular Season,0021900716,2020-01-30,PHI,ATL,PHI @ ATL,117,127,,216,83,133,0.25301204819277107,0.2857142857142857,0.8855421686746988,data.nba.com mobile_teams v2015 play-by-play,47.16346153846154
2019-20,2019,Regular Season,0021900717,2020-01-30,GSW,BOS,GSW @ BOS,104,119,,208,68,140,0.23529411764705882,0.2357142857142857,0.9982174688057041,data.nba.com mobile_teams v2015 play-by-play,59.87980769230769
2019-20,2019,Regular Season,0021900718,2020-01-30,UTA,DEN,UTA @ DEN,100,106,,189,55,134,0.23636363636363636,0.20149253731343283,1.1730639730639731,data.nba.com mobile_teams v2015 play-by-play,75.234375
2019-20,2019,Regular Season,0021900719,2020-01-30,SAC,LAC,SAC @ LAC,124,103,,197,78,119,0.1794871794871795,0.31092436974789917,0.5772695772695773,data.nba.com mobile_teams v2015 play-by-play,13.581730769230768
2019-20,2019,Regular Season,0021900720,2020-01-31,TOR,DET,TOR @ DET,105,92,,191,62,129,0.25806451612903225,0.2248062015503876,1.1479421579532814,data.nba.com mobile_teams v2015 play-by-play,73.54567307692308
2019-20,2019,Regular Season,0021900721,2020-01-31,CHI,BKN,CHI @ BKN,118,133,,206,66,140,0.16666666666666666,0.2571428571428571,0.6481481481481481,data.nba.com mobile_teams v2015 play-by-play,20.35456730769231
2019-20,2019,Regular Season,0021900722,2020-01-31,DAL,HOU,DAL @ HOU,121,128,,200,59,141,0.11864406779661017,0.2198581560283688,0.5396391470749043,data.nba.com mobile_teams v2015 play-by-play,10.901442307692308
2019-20,2019,Regular Season,0021900723,2020-01-31,MEM,NOP,MEM @ NOP,111,139,,211,71,140,0.19718309859154928,0.25,0.7887323943661971,data.nba.com mobile_teams v2015 play-by-play,36.47836538461539
2019-20,2019,Regular Season,0021900724,2020-01-31,DEN,MIL,DEN @ MIL,127,115,,215,58,157,0.08620689655172414,0.1910828025477707,0.4511494252873563,data.nba.com mobile_teams v2015 play-by-play,5.46875
2019-20,2019,Regular Season,0021900725,2020-01-31,OKC,PHX,OKC @ PHX,111,107,,196,67,129,0.40298507462686567,0.2558139534883721,1.575305291723202,data.nba.com mobile_teams v2015 play-by-play,93.4375
2019-20,2019,Regular Season,0021900726,2020-01-31,POR,LAL,POR @ LAL,127,119,,215,77,138,0.18181818181818182,0.2753623188405797,0.6602870813397129,data.nba.com mobile_teams v2015 play-by-play,21.370192307692307
2019-20,2019,Regular Season,0021900727,2020-02-01,MIN,LAC,MIN @ LAC,106,118,,212,75,137,0.32,0.27007299270072993,1.184864864864865,data.nba.com mobile_teams v2015 play-by-play,76.10576923076923
2019-20,2019,Regular Season,0021900728,2020-02-01,NYK,IND,NYK @ IND,92,85,,183,64,119,0.296875,0.24369747899159663,1.2182112068965518,data.nba.com mobile_teams v2015 play-by-play,78.65384615384615
2019-20,2019,Regular Season,0021900729,2020-02-01,MIA,ORL,MIA @ ORL,102,89,,181,54,127,0.2037037037037037,0.2283464566929134,0.892081736909323,data.nba.com mobile_teams v2015 play-by-play,48.125
2019-20,2019,Regular Season,0021900730,2020-02-01,GSW,CLE,GSW @ CLE,131,112,,202,49,153,0.24489795918367346,0.1503267973856209,1.6291038154392192,data.nba.com mobile_teams v2015 play-by-play,94.54326923076923
2019-20,2019,Regular Season,0021900731,2020-02-01,BKN,WAS,BKN @ WAS,107,113,,202,70,132,0.22857142857142856,0.25,0.9142857142857143,data.nba.com mobile_teams v2015 play-by-play,50.625
2019-20,2019,Regular Season,0021900732,2020-02-01,PHI,BOS,PHI @ BOS,95,116,,193,75,118,0.24,0.3220338983050847,0.7452631578947368,data.nba.com mobile_teams v2015 play-by-play,31.39423076923077
2019-20,2019,Regular Season,0021900733,2020-02-01,ATL,DAL,ATL @ DAL,100,123,,199,47,152,0.19148936170212766,0.16447368421052633,1.164255319148936,data.nba.com mobile_teams v2015 play-by-play,74.66947115384616
2019-20,2019,Regular Season,0021900734,2020-02-01,CHA,SAS,CHA @ SAS,90,114,,194,53,141,0.1509433962264151,0.19148936170212766,0.7882599580712788,data.nba.com mobile_teams v2015 play-by-play,36.40625
2019-20,2019,Regular Season,0021900735,2020-02-01,UTA,POR,UTA @ POR,107,124,,192,59,133,0.288135593220339,0.20300751879699247,1.4193345888261144,data.nba.com mobile_teams v2015 play-by-play,88.68990384615385
2019-20,2019,Regular Season,0021900736,2020-02-01,LAL,SAC,LAL @ SAC,129,113,,201,62,139,0.24193548387096775,0.23741007194244604,1.0190615835777126,data.nba.com mobile_teams v2015 play-by-play,62.091346153846146
2019-20,2019,Regular Season,0021900737,2020-02-02,DEN,DET,DEN @ DET,123,128,,201,66,135,0.16666666666666666,0.25925925925925924,0.6428571428571429,data.nba.com mobile_teams v2015 play-by-play,19.651442307692307
2019-20,2019,Regular Season,0021900738,2020-02-02,NOP,HOU,NOP @ HOU,109,117,,214,65,149,0.12307692307692308,0.2214765100671141,0.5557109557109557,data.nba.com mobile_teams v2015 play-by-play,12.03125
2019-20,2019,Regular Season,0021900739,2020-02-02,PHX,MIL,PHX @ MIL,108,129,,213,71,142,0.23943661971830985,0.24647887323943662,0.9714285714285713,data.nba.com mobile_teams v2015 play-by-play,57.27163461538461
2019-20,2019,Regular Season,0021900740,2020-02-02,CHI,TOR,CHI @ TOR,102,129,,192,62,130,0.3064516129032258,0.23846153846153847,1.2851196670135274,data.nba.com mobile_teams v2015 play-by-play,82.68028846153847
2019-20,2019,Regular Season,0021900741,2020-02-03,ORL,CHA,ORL @ CHA,112,100,,182,52,130,0.09615384615384616,0.2,0.4807692307692308,data.nba.com mobile_teams v2015 play-by-play,6.977163461538462
2019-20,2019,Regular Season,0021900742,2020-02-03,NYK,CLE,NYK @ CLE,139,134,,217,59,158,0.11864406779661017,0.20253164556962025,0.5858050847457628,data.nba.com mobile_teams v2015 play-by-play,14.23076923076923
2019-20,2019,Regular Season,0021900743,2020-02-03,DAL,IND,DAL @ IND,112,103,,187,54,133,0.14814814814814814,0.20300751879699247,0.7297668038408779,data.nba.com mobile_teams v2015 play-by-play,29.435096153846153
2019-20,2019,Regular Season,0021900744,2020-02-03,GSW,WAS,GSW @ WAS,125,117,,206,83,123,0.18072289156626506,0.3333333333333333,0.5421686746987953,data.nba.com mobile_teams v2015 play-by-play,11.129807692307692
2019-20,2019,Regular Season,0021900745,2020-02-03,BOS,ATL,BOS @ ATL,123,115,,203,61,142,0.21311475409836064,0.2112676056338028,1.008743169398907,data.nba.com mobile_teams v2015 play-by-play,61.04567307692308
2019-20,2019,Regular Season,0021900746,2020-02-03,PHX,BKN,PHX @ BKN,97,119,,199,64,135,0.171875,0.22962962962962963,0.7484879032258065,data.nba.com mobile_teams v2015 play-by-play,31.760817307692307
2019-20,2019,Regular Season,0021900747,2020-02-03,PHI,MIA,PHI @ MIA,106,137,,183,69,114,0.2608695652173913,0.30701754385964913,0.8496894409937887,data.nba.com mobile_teams v2015 play-by-play,43.37740384615385
2019-20,2019,Regular Season,0021900748,2020-02-03,DET,MEM,DET @ MEM,82,96,,187,46,141,0.17391304347826086,0.15602836879432624,1.1146245059288538,data.nba.com mobile_teams v2015 play-by-play,70.79927884615384
2019-20,2019,Regular Season,0021900749,2020-02-03,MIN,SAC,MIN @ SAC,109,113,,191,72,119,0.20833333333333334,0.3025210084033613,0.6886574074074074,data.nba.com mobile_teams v2015 play-by-play,24.747596153846153
2019-20,2019,Regular Season,0021900750,2020-02-03,SAS,LAC,SAS @ LAC,105,108,,203,61,142,0.11475409836065574,0.22535211267605634,0.5092213114754098,data.nba.com mobile_teams v2015 play-by-play,8.75
2019-20,2019,Regular Season,0021900751,2020-02-04,MIL,NOP,MIL @ NOP,120,108,,228,56,172,0.10714285714285714,0.1686046511627907,0.6354679802955665,data.nba.com mobile_teams v2015 play-by-play,18.810096153846153
2019-20,2019,Regular Season,0021900752,2020-02-04,CHA,HOU,CHA @ HOU,110,125,,199,64,135,0.15625,0.22962962962962963,0.6804435483870968,data.nba.com mobile_teams v2015 play-by-play,23.575721153846153
2019-20,2019,Regular Season,0021900753,2020-02-04,POR,DEN,POR @ DEN,99,127,,197,75,122,0.24,0.30327868852459017,0.7913513513513513,data.nba.com mobile_teams v2015 play-by-play,36.71875
2019-20,2019,Regular Season,0021900754,2020-02-04,SAS,LAL,SAS @ LAL,102,129,,192,51,141,0.09803921568627451,0.18439716312056736,0.5316742081447964,data.nba.com mobile_teams v2015 play-by-play,10.384615384615385
2019-20,2019,Regular Season,0021900755,2020-02-05,PHX,DET,PHX @ DET,108,116,,184,58,126,0.1896551724137931,0.24603174603174602,0.7708565072302559,data.nba.com mobile_teams v2015 play-by-play,34.43509615384615
2019-20,2019,Regular Season,0021900756,2020-02-05,ORL,BOS,ORL @ BOS,100,116,,191,53,138,0.24528301886792453,0.1956521739130435,1.2536687631027252,data.nba.com mobile_teams v2015 play-by-play,80.8173076923077
2019-20,2019,Regular Season,0021900757,2020-02-05,GSW,BKN,GSW @ BKN,88,129,,199,47,152,0.19148936170212766,0.16447368421052633,1.164255319148936,data.nba.com mobile_teams v2015 play-by-play,74.66947115384616
2019-20,2019,Regular Season,0021900758,2020-02-05,IND,TOR,IND @ TOR,118,119,,197,60,137,0.1,0.23357664233576642,0.42812500000000003,data.nba.com mobile_teams v2015 play-by-play,4.4110576923076925
2019-20,2019,Regular Season,0021900759,2020-02-05,ATL,MIN,ATL @ MIN,127,120,,217,66,151,0.12121212121212122,0.23841059602649006,0.5084175084175084,data.nba.com mobile_teams v2015 play-by-play,8.713942307692307
2019-20,2019,Regular Season,0021900760,2020-02-05,CLE,OKC,CLE @ OKC,103,109,,199,62,137,0.16129032258064516,0.23357664233576642,0.6905241935483871,data.nba.com mobile_teams v2015 play-by-play,24.861778846153847
2019-20,2019,Regular Season,0021900761,2020-02-05,MEM,DAL,MEM @ DAL,121,107,,199,73,126,0.2054794520547945,0.2857142857142857,0.7191780821917808,data.nba.com mobile_teams v2015 play-by-play,28.161057692307693
2019-20,2019,Regular Season,0021900762,2020-02-05,DEN,UTA,DEN @ UTA,98,95,,191,55,136,0.18181818181818182,0.21323529411764705,0.8526645768025078,data.nba.com mobile_teams v2015 play-by-play,43.75
2019-20,2019,Regular Season,0021900763,2020-02-05,MIA,LAC,MIA @ LAC,111,128,,200,58,142,0.1896551724137931,0.2112676056338028,0.8977011494252873,data.nba.com mobile_teams v2015 play-by-play,48.75
2019-20,2019,Regular Season,0021900764,2020-02-06,ORL,NYK,ORL @ NYK,103,105,,198,68,130,0.23529411764705882,0.24615384615384617,0.9558823529411764,data.nba.com mobile_teams v2015 play-by-play,55.36658653846154
2019-20,2019,Regular Season,0021900765,2020-02-06,NOP,CHI,NOP @ CHI,125,119,,213,56,157,0.26785714285714285,0.17197452229299362,1.5575396825396826,data.nba.com mobile_teams v2015 play-by-play,93.02884615384616
2019-20,2019,Regular Season,0021900766,2020-02-06,PHI,MIL,PHI @ MIL,101,112,,209,46,163,0.1956521739130435,0.147239263803681,1.328804347826087,data.nba.com mobile_teams v2015 play-by-play,85.02403846153847
2019-20,2019,Regular Season,0021900767,2020-02-06,SAS,POR,SAS @ POR,117,125,,196,52,144,0.21153846153846154,0.16666666666666666,1.2692307692307694,data.nba.com mobile_teams v2015 play-by-play,81.85096153846155
2019-20,2019,Regular Season,0021900768,2020-02-06,HOU,LAL,HOU @ LAL,121,111,,203,67,136,0.26865671641791045,0.23529411764705882,1.1417910447761195,data.nba.com mobile_teams v2015 play-by-play,72.94471153846153
2019-20,2019,Regular Season,0021900769,2020-02-07,MEM,PHI,MEM @ PHI,107,119,,212,61,151,0.11475409836065574,0.2119205298013245,0.5414959016393442,data.nba.com mobile_teams v2015 play-by-play,11.081730769230768
2019-20,2019,Regular Season,0021900770,2020-02-07,DAL,WAS,DAL @ WAS,118,119,,195,65,130,0.2,0.25384615384615383,0.787878787878788,data.nba.com mobile_teams v2015 play-by-play,36.36418269230769
2019-20,2019,Regular Season,0021900771,2020-02-07,ATL,BOS,ATL @ BOS,107,112,,197,65,132,0.2,0.25757575757575757,0.7764705882352941,data.nba.com mobile_teams v2015 play-by-play,35.07211538461538
2019-20,2019,Regular Season,0021900772,2020-02-07,TOR,IND,TOR @ IND,115,106,,200,63,137,0.20634920634920634,0.22627737226277372,0.9119303635432667,data.nba.com mobile_teams v2015 play-by-play,50.38461538461539
2019-20,2019,Regular Season,0021900773,2020-02-07,DET,OKC,DET @ OKC,101,108,,179,75,104,0.38666666666666666,0.34615384615384615,1.117037037037037,data.nba.com mobile_teams v2015 play-by-play,70.9735576923077
