season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI_rawgame,wmi_rawgame_z_score
2025-26,2026-03-23,0022500993,2026-03-17T19:00:00-04:00,3,Final,DET,WAS,DET @ WAS,202,75,127,0.18666666666666668,0.30708661417322836,0.6078632478632479,-0.910164584333395
2025-26,2026-03-23,0022500994,2026-03-17T19:30:00-04:00,3,Final,IND,NYK,IND @ NYK,192,44,148,0.022727272727272728,0.14864864864864866,0.15289256198347106,-2.1781189882535132
2025-26,2026-03-23,0022500995,2026-03-17T20:00:00-04:00,3,Final,CLE,MIL,CLE @ MIL,190,66,124,0.24242424242424243,0.27419354838709675,0.8841354723707666,-0.14022358677716823
2025-26,2026-03-23,0022500996,2026-03-17T20:00:00-04:00,3,Final,PHX,MIN,PHX @ MIN,198,75,123,0.22666666666666666,0.3008130081300813,0.7535135135135134,-0.5042529476171137
2025-26,2026-03-23,0022500997,2026-03-17T22:00:00-04:00,3,Final,PHI,DEN,PHI @ DEN,210,66,144,0.21212121212121213,0.22916666666666666,0.9256198347107438,-0.02461112743579583
2025-26,2026-03-23,0022500998,2026-03-17T22:00:00-04:00,3,Final,SAS,SAC,SAS @ SAC,198,45,153,0.17777777777777778,0.1437908496732026,1.2363636363636366,0.8413984508181743
2025-26,2026-03-23,0022500999,2026-03-18T19:00:00-04:00,3,Final,GSW,BOS,GSW @ BOS,194,65,129,0.3384615384615385,0.20155038759689922,1.6792899408284025,2.075786458195347
2025-26,2026-03-23,0022501000,2026-03-18T19:30:00-04:00,3,Final,OKC,BKN,OKC @ BKN,207,65,142,0.3076923076923077,0.2112676056338028,1.4564102564102566,1.4546447315457534
2025-26,2026-03-23,0022501001,2026-03-18T19:30:00-04:00,3,Final,POR,IND,POR @ IND,198,64,134,0.1875,0.2462686567164179,0.7613636363636364,-0.48237549891977594
2025-26,2026-03-23,0022501002,2026-03-18T20:00:00-04:00,3,Final,TOR,CHI,TOR @ CHI,213,73,140,0.2054794520547945,0.2642857142857143,0.777489818585709,-0.43743356221597174
2025-26,2026-03-23,0022501004,2026-03-18T20:00:00-04:00,3,Final,UTA,MIN,UTA @ MIN,219,74,145,0.14864864864864866,0.2689655172413793,0.5526680526680527,-1.063987661280975
2025-26,2026-03-23,0022501005,2026-03-18T20:00:00-04:00,3,Final,LAC,NOP,LAC @ NOP,190,50,140,0.26,0.17857142857142858,1.456,1.4535013910223624
2025-26,2026-03-23,0022501006,2026-03-18T20:30:00-04:00,3,Final,ATL,DAL,ATL @ DAL,208,56,152,0.25,0.17763157894736842,1.4074074074074074,1.3180790579185662
2025-26,2026-03-23,0022501007,2026-03-18T21:30:00-04:00,3,Final,LAL,HOU,LAL @ HOU,189,66,123,0.25757575757575757,0.2601626016260163,0.990056818181818,0.15496782018252597
2025-26,2026-03-23,0022501008,2026-03-19T19:00:00-04:00,3,Final,ORL,CHA,ORL @ CHA,196,70,126,0.17142857142857143,0.2857142857142857,0.6000000000000001,-0.9320786110317107
2025-26,2026-03-23,0022501009,2026-03-19T19:00:00-04:00,3,Final,DET,WAS,DET @ WAS,198,54,144,0.12962962962962962,0.20833333333333334,0.6222222222222221,-0.8701476660147311
2025-26,2026-03-23,0022501010,2026-03-19T20:00:00-04:00,3,Final,LAL,MIA,LAL @ MIA,206,70,136,0.35714285714285715,0.25735294117647056,1.3877551020408165,1.2633101949783803
2025-26,2026-03-23,0022501011,2026-03-19T20:00:00-04:00,3,Final,CLE,CHI,CLE @ CHI,205,65,140,0.26153846153846155,0.22142857142857142,1.1811414392059554,0.6875001223031609
2025-26,2026-03-23,0022501012,2026-03-19T20:00:00-04:00,3,Final,LAC,NOP,LAC @ NOP,193,68,125,0.16176470588235295,0.288,0.5616830065359478,-1.03886395372643
2025-26,2026-03-23,0022501013,2026-03-19T20:00:00-04:00,3,Final,PHX,SAS,PHX @ SAS,192,61,131,0.16393442622950818,0.2366412213740458,0.6927551560021152,-0.6735799600433325
2025-26,2026-03-23,0022501014,2026-03-19T21:00:00-04:00,3,Final,MIL,UTA,MIL @ UTA,199,58,141,0.3103448275862069,0.18439716312056736,1.6830238726790452,2.0861925249616156
2025-26,2026-03-23,0022501015,2026-03-19T22:00:00-04:00,3,Final,PHI,SAC,PHI @ SAC,208,67,141,0.14925373134328357,0.24822695035460993,0.6012793176972281,-0.9285132901032283
2025-26,2026-03-23,0022501016,2026-03-20T19:30:00-04:00,3,Final,NYK,BKN,NYK @ BKN,191,64,127,0.265625,0.25196850393700787,1.05419921875,0.3337257969105596
2025-26,2026-03-23,0022501017,2026-03-20T19:30:00-04:00,3,Final,GSW,DET,GSW @ DET,202,57,145,0.10526315789473684,0.21379310344827587,0.49235993208828516,-1.2320599117676097
2025-26,2026-03-23,0022501018,2026-03-20T20:00:00-04:00,3,Final,ATL,HOU,ATL @ HOU,200,57,143,0.24561403508771928,0.20279720279720279,1.2111312764670297,0.7710785756149307
2025-26,2026-03-23,0022501019,2026-03-20T20:00:00-04:00,3,Final,BOS,MEM,BOS @ MEM,193,65,128,0.2153846153846154,0.25,0.8615384615384616,-0.20319902737032963
2025-26,2026-03-23,0022501020,2026-03-20T20:00:00-04:00,3,Final,POR,MIN,POR @ MIN,200,65,135,0.26153846153846155,0.23703703703703705,1.1033653846153846,0.47074661708127813
2025-26,2026-03-23,0022501021,2026-03-20T21:00:00-04:00,3,Final,TOR,DEN,TOR @ DEN,189,66,123,0.16666666666666666,0.2845528455284553,0.5857142857142857,-0.9718913613997695
2025-26,2026-03-23,0022501022,2026-03-21T17:00:00-04:00,3,Final,OKC,WAS,OKC @ WAS,201,63,138,0.20634920634920634,0.2318840579710145,0.8898809523809523,-0.12421155147985459
2025-26,2026-03-23,0022501023,2026-03-21T19:00:00-04:00,3,Final,MEM,CHA,MEM @ CHA,196,63,133,0.20634920634920634,0.22556390977443608,0.9148148148148149,-0.054723556624492714
2025-26,2026-03-23,0022501024,2026-03-21T19:00:00-04:00,3,Final,LAL,ORL,LAL @ ORL,188,75,113,0.3333333333333333,0.3008849557522124,1.1078431372549018,0.4832256324445692
2025-26,2026-03-23,0022501025,2026-03-21T19:00:00-04:00,3,Final,CLE,NOP,CLE @ NOP,189,60,129,0.21666666666666667,0.24806201550387597,0.8734375000000001,-0.17003768601808836
2025-26,2026-03-23,0022501026,2026-03-21T20:00:00-04:00,3,Final,GSW,ATL,GSW @ ATL,203,56,147,0.23214285714285715,0.20408163265306123,1.1375,0.5658761215664951
2025-26,2026-03-23,0022501027,2026-03-21T20:00:00-04:00,3,Final,MIA,HOU,MIA @ HOU,189,60,129,0.1,0.23255813953488372,0.43000000000000005,-1.4058503404116087
2025-26,2026-03-23,0022501028,2026-03-21T20:00:00-04:00,3,Final,IND,SAS,IND @ SAS,196,54,142,0.14814814814814814,0.19718309859154928,0.7513227513227513,-0.5103583663922752
2025-26,2026-03-23,0022501029,2026-03-21T20:30:00-04:00,3,Final,LAC,DAL,LAC @ DAL,210,69,141,0.18840579710144928,0.24113475177304963,0.7813299232736574,-0.4267316031629767
2025-26,2026-03-23,0022501030,2026-03-21T21:30:00-04:00,3,Final,PHI,UTA,PHI @ UTA,204,83,121,0.1927710843373494,0.33884297520661155,0.5689097854833971,-1.0187236974924343
2025-26,2026-03-23,0022501031,2026-03-21T22:00:00-04:00,3,Final,MIL,PHX,MIL @ PHX,184,56,128,0.125,0.2265625,0.5517241379310345,-1.0666182502065298
2025-26,2026-03-23,0022501032,2026-03-22T17:00:00-04:00,3,Final,POR,DEN,POR @ DEN,200,50,150,0.28,0.15333333333333332,1.8260869565217395,2.4848939640355834
2025-26,2026-03-23,0022501033,2026-03-22T18:00:00-04:00,3,Final,BKN,SAC,BKN @ SAC,192,75,117,0.26666666666666666,0.29914529914529914,0.8914285714285715,-0.11989850352331467
2025-26,2026-03-23,0022501034,2026-03-22T19:30:00-04:00,3,Final,WAS,NYK,WAS @ NYK,197,53,144,0.1509433962264151,0.1875,0.8050314465408804,-0.3606780051203287
2025-26,2026-03-23,0022501035,2026-03-22T20:00:00-04:00,3,Final,MIN,BOS,MIN @ BOS,199,46,153,0.15217391304347827,0.1503267973856209,1.0122873345935728,0.2169218802143216
2025-26,2026-03-23,0022501036,2026-03-22T21:00:00-04:00,3,Final,TOR,PHX,TOR @ PHX,192,57,135,0.17543859649122806,0.21481481481481482,0.8166969147005444,-0.3281675990966221
